fullName,season,balls_bowled,conceded,wickets,MatchPlayed,4W_haul,5W_haul,dots,foursConceded,sixesConceded,wides,noballs,maidens,total_overs_bowled,economy,Bowling_strike_rate,average,Bowling_Quality,Bowling_Frequency,Bowling_Player_Impact,4W_factor,5W_factor,Bowling_Impact_Score
Ashish Nehra,2014,90.0,142,8,4,0,0,31,16,6,3,0,0,15.0,9.47,11.25,17.75,0.94,22.5,21.15,0.0,0.0,21.15
Ashish Nehra,2015,372.0,449,22,16,1,0,174,48,13,12,1,0,62.0,7.24,16.91,20.41,0.82,23.25,19.06,0.06,0.0,19.63
Ashish Nehra,2016,156.0,199,9,8,0,0,73,23,7,5,0,1,26.0,7.65,17.33,22.11,0.75,19.5,14.62,0.0,0.0,14.62
Ashish Nehra,2017,127.0,197,8,6,0,0,48,28,4,5,0,0,21.1,9.34,15.88,24.62,0.67,21.17,14.18,0.0,0.0,14.18
Ashish Reddy,2012,163.0,237,11,9,0,0,56,14,12,4,2,0,27.1,8.75,14.82,21.55,0.77,18.11,13.94,0.0,0.0,13.94
Ashish Reddy,2013,40.0,70,3,5,0,0,11,7,3,1,0,0,6.4,10.94,13.33,23.33,0.69,8.0,5.52,0.0,0.0,5.52
Ashish Reddy,2015,36.0,50,3,4,0,0,10,1,3,1,0,0,6.0,8.33,12.0,16.67,1.0,9.0,9.0,0.0,0.0,9.0
Ashish Reddy,2016,23.0,39,1,2,0,0,6,4,2,0,0,0,3.5,11.14,23.0,39.0,0.39,11.5,4.49,0.0,0.0,4.49
Ashley Noffke,2008,24.0,40,1,1,0,0,7,2,2,1,0,0,4.0,10.0,24.0,40.0,0.42,24.0,10.08,0.0,0.0,10.08
Ashok Dinda,2008,234.0,260,9,12,0,0,119,38,1,10,1,0,39.0,6.67,26.0,28.89,0.58,19.5,11.31,0.0,0.0,11.31
Ashok Dinda,2009,144.0,193,4,8,0,0,69,18,9,6,0,0,24.0,8.04,36.0,48.25,0.35,18.0,6.3,0.0,0.0,6.3
Ashok Dinda,2010,139.0,152,9,7,0,0,67,22,0,5,0,0,23.1,6.58,15.44,16.89,0.98,19.86,19.46,0.0,0.0,19.46
Ashok Dinda,2011,102.0,152,5,5,0,0,45,19,5,3,2,0,17.0,8.94,20.4,30.4,0.55,20.4,11.22,0.0,0.0,11.22
Ashok Dinda,2012,144.0,169,9,7,1,0,63,14,5,6,4,1,24.0,7.04,16.0,18.78,0.89,20.57,18.31,0.14,0.0,19.59
Ashok Dinda,2013,294.0,465,16,13,0,0,106,55,15,8,2,0,49.0,9.49,18.38,29.06,0.57,22.62,12.89,0.0,0.0,12.89
Ashok Dinda,2014,186.0,270,5,9,0,0,65,22,9,7,2,0,31.0,8.71,37.2,54.0,0.31,20.67,6.41,0.0,0.0,6.41
Ashok Dinda,2015,30.0,62,0,2,0,0,5,5,3,1,2,0,5.0,12.4,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
Ashok Dinda,2016,183.0,231,11,9,0,0,86,29,3,8,1,2,30.3,7.62,16.64,21.0,0.79,20.33,16.06,0.0,0.0,16.06
Ashok Dinda,2017,60.0,119,1,3,0,0,23,10,8,5,0,0,10.0,11.9,60.0,119.0,0.14,20.0,2.8,0.0,0.0,2.8
Ashok Menaria,2011,90.0,121,2,9,0,0,30,14,2,3,0,0,15.0,8.07,45.0,60.5,0.28,10.0,2.8,0.0,0.0,2.8
Ashok Menaria,2012,20.0,23,1,3,0,0,10,1,2,0,0,0,3.2,7.19,20.0,23.0,0.7,6.67,4.67,0.0,0.0,4.67
Avesh Khan,2017,24.0,23,1,1,0,0,12,2,1,0,0,0,4.0,5.75,24.0,23.0,0.72,24.0,17.28,0.0,0.0,17.28
Avesh Khan,2018,114.0,204,4,6,0,0,44,14,17,2,1,0,19.0,10.74,28.5,51.0,0.33,19.0,6.27,0.0,0.0,6.27
Avesh Khan,2019,18.0,30,0,1,0,0,7,6,0,1,0,0,3.0,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Avesh Khan,2020,24.0,42,0,1,0,0,7,6,1,1,0,0,4.0,10.5,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Avesh Khan,2021,366.0,450,24,16,0,0,156,41,15,16,1,0,61.0,7.38,15.25,18.75,0.89,22.88,20.36,0.0,0.0,20.36
Avesh Khan,2022,286.0,416,18,13,1,0,126,51,13,13,1,1,47.4,8.78,15.89,23.11,0.72,22.0,15.84,0.08,0.0,16.47
Axar Patel,2014,396.0,405,17,17,0,0,169,34,9,7,0,2,66.0,6.14,23.29,23.82,0.7,23.29,16.3,0.0,0.0,16.3
Axar Patel,2015,280.0,392,13,14,0,0,90,23,21,9,0,0,46.4,8.45,21.54,30.15,0.55,20.0,11.0,0.0,0.0,11.0
Axar Patel,2016,287.0,388,13,14,1,0,98,25,17,7,0,0,47.5,8.17,22.08,29.85,0.55,20.5,11.28,0.07,0.0,11.67
Axar Patel,2017,288.0,362,15,14,0,0,86,17,17,6,0,0,48.0,7.54,19.2,24.13,0.69,20.57,14.19,0.0,0.0,14.19
Axar Patel,2018,156.0,218,3,8,0,0,41,16,8,2,0,0,26.0,8.38,52.0,72.67,0.23,19.5,4.49,0.0,0.0,4.49
Axar Patel,2019,306.0,364,10,14,0,0,110,23,17,1,0,0,51.0,7.14,30.6,36.4,0.46,21.86,10.06,0.0,0.0,10.06
Axar Patel,2020,306.0,327,9,15,0,0,100,20,7,2,0,0,51.0,6.41,34.0,36.33,0.46,20.4,9.38,0.0,0.0,9.38
Axar Patel,2021,276.0,306,15,12,0,0,99,16,13,3,0,0,46.0,6.65,18.4,20.4,0.82,23.0,18.86,0.0,0.0,18.86
Axar Patel,2022,258.0,321,6,13,0,0,86,20,15,3,0,0,43.0,7.47,43.0,53.5,0.31,19.85,6.15,0.0,0.0,6.15
Ayush Badoni,2022,12.0,11,2,2,0,0,4,0,0,0,0,0,2.0,5.5,6.0,5.5,3.03,6.0,18.18,0.0,0.0,18.18
Azhar Mahmood,2012,256.0,329,14,11,0,0,97,38,4,7,2,0,42.4,7.76,18.29,23.5,0.7,23.27,16.29,0.0,0.0,16.29
Azhar Mahmood,2013,263.0,330,15,11,0,0,104,30,12,3,1,0,43.5,7.59,17.53,22.0,0.75,23.91,17.93,0.0,0.0,17.93
Azhar Mahmood,2015,18.0,41,0,1,0,0,5,5,2,0,2,0,3.0,13.67,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Balachandra Akhil,2008,104.0,134,2,6,0,0,39,10,6,1,0,0,17.2,7.79,52.0,67.0,0.25,17.33,4.33,0.0,0.0,4.33
Balachandra Akhil,2009,66.0,80,4,5,0,0,19,5,2,3,0,0,11.0,7.27,16.5,20.0,0.83,13.2,10.96,0.0,0.0,10.96
Balachandra Akhil,2010,6.0,6,0,1,0,0,3,1,0,0,0,0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Balachandra Akhil,2011,12.0,22,0,1,0,0,4,2,1,0,1,0,2.0,11.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Barinder Sran,2015,18.0,35,0,1,0,0,6,4,1,1,1,0,3.0,11.67,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Barinder Sran,2016,297.0,413,14,14,0,0,111,38,14,15,0,0,49.3,8.38,21.21,29.5,0.56,21.21,11.88,0.0,0.0,11.88
Barinder Sran,2017,12.0,29,0,1,0,0,4,3,2,1,0,0,2.0,14.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Barinder Sran,2018,132.0,229,4,6,0,0,47,21,10,12,2,0,22.0,10.41,33.0,57.25,0.29,22.0,6.38,0.0,0.0,6.38
Barinder Sran,2019,24.0,51,0,2,0,0,7,7,2,1,0,0,4.0,12.75,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Basil Thampi,2017,268.0,424,11,12,0,0,79,40,17,10,0,0,44.4,9.55,24.36,38.55,0.43,22.33,9.6,0.0,0.0,9.6
Basil Thampi,2018,61.0,114,5,4,0,0,17,8,8,1,0,0,10.1,11.29,12.2,22.8,0.73,15.25,11.13,0.0,0.0,11.13
Basil Thampi,2019,72.0,110,0,3,0,0,21,10,5,0,1,0,12.0,9.17,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Basil Thampi,2020,24.0,46,1,1,0,0,5,6,1,0,0,0,4.0,11.5,24.0,46.0,0.36,24.0,8.64,0.0,0.0,8.64
Basil Thampi,2022,96.0,152,5,5,0,0,41,11,10,6,0,1,16.0,9.5,19.2,30.4,0.55,19.2,10.56,0.0,0.0,10.56
Ben Cutting,2014,24.0,31,1,1,0,0,9,5,0,0,0,0,4.0,7.75,24.0,31.0,0.54,24.0,12.96,0.0,0.0,12.96
Ben Cutting,2016,67.0,80,5,4,0,0,23,7,2,1,0,0,11.1,7.21,13.4,16.0,1.04,16.75,17.42,0.0,0.0,17.42
Ben Cutting,2017,76.0,123,1,4,0,0,20,10,6,3,0,0,12.4,9.92,76.0,123.0,0.13,19.0,2.47,0.0,0.0,2.47
Ben Cutting,2018,102.0,168,2,7,0,0,24,18,6,3,0,0,17.0,9.88,51.0,84.0,0.2,14.57,2.91,0.0,0.0,2.91
Ben Cutting,2019,12.0,27,1,1,0,0,2,4,1,0,0,0,2.0,13.5,12.0,27.0,0.62,12.0,7.44,0.0,0.0,7.44
Ben Hilfenhaus,2012,204.0,233,14,9,0,0,109,23,9,9,2,2,34.0,6.85,14.57,16.64,1.0,22.67,22.67,0.0,0.0,22.67
Ben Hilfenhaus,2014,168.0,246,8,8,0,0,75,25,12,6,1,0,28.0,8.79,21.0,30.75,0.54,21.0,11.34,0.0,0.0,11.34
Ben Laughlin,2013,42.0,71,1,2,0,0,10,7,2,3,0,0,7.0,10.14,42.0,71.0,0.23,21.0,4.83,0.0,0.0,4.83
Ben Laughlin,2018,125.0,211,9,7,0,0,34,19,8,7,1,0,20.5,10.29,13.89,23.44,0.7,17.86,12.5,0.0,0.0,12.5
Ben Rohrer,2013,6.0,12,0,1,0,0,1,2,0,1,0,0,1.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Ben Stokes,2017,264.0,316,12,12,0,0,116,30,11,10,0,1,44.0,7.18,22.0,26.33,0.63,22.0,13.86,0.0,0.0,13.86
Ben Stokes,2018,222.0,303,8,12,0,0,77,35,4,9,1,1,37.0,8.19,27.75,37.88,0.44,18.5,8.14,0.0,0.0,8.14
Ben Stokes,2019,101.0,189,6,6,0,0,31,21,7,7,1,0,16.5,11.45,16.83,31.5,0.52,16.83,8.75,0.0,0.0,8.75
Ben Stokes,2020,90.0,154,2,6,0,0,24,10,9,4,2,0,15.0,10.27,45.0,77.0,0.22,15.0,3.3,0.0,0.0,3.3
Ben Stokes,2021,6.0,12,0,1,0,0,2,1,1,0,0,0,1.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Beuran Hendricks,2014,72.0,126,4,3,0,0,26,10,6,3,0,0,12.0,10.5,18.0,31.5,0.53,24.0,12.72,0.0,0.0,12.72
Beuran Hendricks,2015,78.0,109,5,4,0,0,29,14,1,3,1,0,13.0,8.38,15.6,21.8,0.76,19.5,14.82,0.0,0.0,14.82
Bharat Chipli,2011,6.0,20,0,1,0,0,1,1,2,0,0,0,1.0,20.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Bhargav Bhatt,2011,167.0,229,9,8,1,0,56,18,9,5,0,0,27.5,8.33,18.56,25.44,0.65,20.88,13.57,0.12,0.0,14.38
Bhargav Bhatt,2012,99.0,136,2,5,0,0,30,13,4,0,1,0,16.3,8.34,49.5,68.0,0.24,19.8,4.75,0.0,0.0,4.75
Bhargav Bhatt,2013,30.0,32,1,2,0,0,12,4,0,1,0,0,5.0,6.4,30.0,32.0,0.52,15.0,7.8,0.0,0.0,7.8
Bhuvneshwar Kumar,2011,66.0,67,3,4,0,0,29,7,1,0,1,0,11.0,6.09,22.0,22.33,0.75,16.5,12.38,0.0,0.0,12.38
Bhuvneshwar Kumar,2012,234.0,281,8,11,0,0,94,22,9,5,1,0,39.0,7.21,29.25,35.12,0.47,21.27,10.0,0.0,0.0,10.0
Bhuvneshwar Kumar,2013,342.0,371,13,16,0,0,175,43,5,16,1,2,57.0,6.51,26.31,28.54,0.58,21.38,12.4,0.0,0.0,12.4
Bhuvneshwar Kumar,2014,319.0,354,20,14,1,0,159,42,8,8,0,0,53.1,6.67,15.95,17.7,0.94,22.79,21.42,0.07,0.0,22.17
Bhuvneshwar Kumar,2015,310.0,407,18,14,0,0,134,41,14,13,0,1,51.4,7.92,17.22,22.61,0.73,22.14,16.16,0.0,0.0,16.16
Bhuvneshwar Kumar,2016,396.0,490,23,17,1,0,169,54,8,17,1,3,66.0,7.42,17.22,21.3,0.78,23.29,18.17,0.06,0.0,18.72
Bhuvneshwar Kumar,2017,314.0,369,26,14,0,1,131,35,9,9,1,0,52.2,7.07,12.08,14.19,1.17,22.43,26.24,0.0,0.07,28.08
Bhuvneshwar Kumar,2018,277.0,354,9,12,0,0,124,30,16,7,2,1,46.1,7.68,30.78,39.33,0.42,23.08,9.69,0.0,0.0,9.69
Bhuvneshwar Kumar,2019,354.0,461,13,15,0,0,168,49,16,12,1,1,59.0,7.81,27.23,35.46,0.47,23.6,11.09,0.0,0.0,11.09
Bhuvneshwar Kumar,2020,85.0,99,3,4,0,0,40,13,1,2,1,0,14.1,7.02,28.33,33.0,0.5,21.25,10.62,0.0,0.0,10.62
Bhuvneshwar Kumar,2021,252.0,335,6,11,0,0,103,33,12,7,0,1,42.0,7.98,42.0,55.83,0.3,22.91,6.87,0.0,0.0,6.87
Bhuvneshwar Kumar,2022,313.0,383,12,14,0,0,139,31,12,15,2,2,52.1,7.35,26.08,31.92,0.52,22.36,11.63,0.0,0.0,11.63
Billy Stanlake,2017,48.0,70,2,2,0,0,17,6,3,2,0,0,8.0,8.75,24.0,35.0,0.48,24.0,11.52,0.0,0.0,11.52
Billy Stanlake,2018,96.0,130,5,4,0,0,47,13,6,4,0,0,16.0,8.12,19.2,26.0,0.64,24.0,15.36,0.0,0.0,15.36
Bipul Sharma,2010,60.0,94,3,4,0,0,14,5,5,0,0,0,10.0,9.4,20.0,31.33,0.53,15.0,7.95,0.0,0.0,7.95
Bipul Sharma,2011,72.0,78,4,4,0,0,29,6,1,6,0,0,12.0,6.5,18.0,19.5,0.85,18.0,15.3,0.0,0.0,15.3
Bipul Sharma,2012,46.0,79,0,3,0,0,16,3,6,2,0,0,7.4,10.68,0.0,0.0,0.0,15.33,0.0,0.0,0.0,0.0
Bipul Sharma,2013,24.0,21,1,1,0,0,11,1,1,0,0,0,4.0,5.25,24.0,21.0,0.79,24.0,18.96,0.0,0.0,18.96
Bipul Sharma,2015,42.0,50,3,3,0,0,17,1,4,0,0,0,7.0,7.14,14.0,16.67,1.0,14.0,14.0,0.0,0.0,14.0
Bipul Sharma,2016,84.0,121,3,6,0,0,22,7,7,0,0,0,14.0,8.64,28.0,40.33,0.41,14.0,5.74,0.0,0.0,5.74
Bipul Sharma,2017,98.0,129,3,7,0,0,30,5,7,2,0,0,16.2,7.96,32.67,43.0,0.38,14.0,5.32,0.0,0.0,5.32
Brad Hodge,2009,120.0,161,7,9,0,0,37,7,8,3,0,0,20.0,8.05,17.14,23.0,0.72,13.33,9.6,0.0,0.0,9.6
Brad Hodge,2010,30.0,41,2,4,0,0,8,2,2,0,0,0,5.0,8.2,15.0,20.5,0.81,7.5,6.08,0.0,0.0,6.08
Brad Hodge,2011,66.0,77,7,4,1,0,28,6,3,1,0,0,11.0,7.0,9.43,11.0,1.51,16.5,24.92,0.25,0.0,28.04
Brad Hodge,2012,12.0,21,1,2,0,0,3,2,1,0,0,0,2.0,10.5,12.0,21.0,0.79,6.0,4.74,0.0,0.0,4.74
Brad Hodge,2013,6.0,3,0,1,0,0,3,0,0,0,0,0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Brad Hogg,2012,216.0,253,10,9,0,0,78,18,5,3,1,0,36.0,7.03,21.6,25.3,0.66,24.0,15.84,0.0,0.0,15.84
Brad Hogg,2013,20.0,31,0,1,0,0,5,1,2,1,0,0,3.2,9.69,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
Brad Hogg,2015,126.0,144,9,6,1,0,54,8,9,1,0,0,21.0,6.86,14.0,16.0,1.04,21.0,21.84,0.17,0.0,23.7
Brad Hogg,2016,96.0,142,4,5,0,0,33,13,5,2,0,1,16.0,8.88,24.0,35.5,0.47,19.2,9.02,0.0,0.0,9.02
Brett Geeves,2008,48.0,91,1,2,0,0,15,17,1,1,0,0,8.0,11.38,48.0,91.0,0.18,24.0,4.32,0.0,0.0,4.32
Brett Lee,2008,96.0,112,4,4,0,0,50,16,2,0,3,0,16.0,7.0,24.0,28.0,0.6,24.0,14.4,0.0,0.0,14.4
Brett Lee,2009,120.0,111,5,5,0,0,71,12,1,8,5,1,20.0,5.55,24.0,22.2,0.75,24.0,18.0,0.0,0.0,18.0
Brett Lee,2010,87.0,149,0,4,0,0,22,15,3,3,1,0,14.3,10.42,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0
Brett Lee,2011,272.0,338,5,12,0,0,118,39,5,10,2,1,45.2,7.48,54.4,67.6,0.25,22.67,5.67,0.0,0.0,5.67
Brett Lee,2012,228.0,299,7,10,0,0,102,30,12,4,2,1,38.0,7.87,32.57,42.71,0.39,22.8,8.89,0.0,0.0,8.89
Brett Lee,2013,72.0,86,4,3,0,0,37,11,2,3,0,0,12.0,7.17,18.0,21.5,0.77,24.0,18.48,0.0,0.0,18.48
Cameron White,2008,6.0,24,0,1,0,0,0,2,2,1,0,0,1.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Cameron White,2010,6.0,19,0,1,0,0,2,1,2,1,0,0,1.0,19.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Cameron White,2012,18.0,27,0,2,0,0,1,1,1,2,0,0,3.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Cameron White,2013,12.0,16,1,2,0,0,5,1,1,0,0,0,2.0,8.0,12.0,16.0,1.04,6.0,6.24,0.0,0.0,6.24
Carlos Brathwaite,2016,139.0,189,7,8,0,0,43,16,5,1,3,0,23.1,8.18,19.86,27.0,0.62,17.38,10.78,0.0,0.0,10.78
Carlos Brathwaite,2017,36.0,67,1,2,0,0,6,6,3,2,0,0,6.0,11.17,36.0,67.0,0.25,18.0,4.5,0.0,0.0,4.5
Carlos Brathwaite,2018,61.0,94,5,4,0,0,23,11,4,3,0,0,10.1,9.31,12.2,18.8,0.88,15.25,13.42,0.0,0.0,13.42
Carlos Brathwaite,2019,18.0,29,0,2,0,0,6,4,0,3,0,0,3.0,9.67,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Chamara Kapugedera,2008,17.0,49,0,3,0,0,0,5,3,0,0,0,2.5,19.6,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0
Chamara Silva,2008,6.0,21,0,1,0,0,0,0,3,0,0,0,1.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Chaminda Vaas,2008,102.0,145,5,5,0,0,42,20,4,1,0,0,17.0,8.53,20.4,29.0,0.57,20.4,11.63,0.0,0.0,11.63
Chaminda Vaas,2009,48.0,71,4,2,0,0,24,6,3,2,2,0,8.0,8.88,12.0,17.75,0.94,24.0,22.56,0.0,0.0,22.56
Chaminda Vaas,2010,132.0,139,9,6,0,0,68,14,6,1,0,2,22.0,6.32,14.67,15.44,1.08,22.0,23.76,0.0,0.0,23.76
Chandrasekar Ganapathy,2010,6.0,13,0,1,0,0,1,1,1,0,0,0,1.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Charl Langeveldt,2009,24.0,15,3,1,0,0,16,2,0,1,0,0,4.0,3.75,8.0,5.0,3.33,24.0,79.92,0.0,0.0,79.92
Charl Langeveldt,2010,66.0,88,5,3,0,0,27,9,3,4,0,0,11.0,8.0,13.2,17.6,0.95,22.0,20.9,0.0,0.0,20.9
Charl Langeveldt,2011,66.0,84,5,3,0,0,32,6,5,3,1,0,11.0,7.64,13.2,16.8,0.99,22.0,21.78,0.0,0.0,21.78
Chetan Sakariya,2021,312.0,426,14,14,0,0,113,38,12,18,4,1,52.0,8.19,22.29,30.43,0.55,22.29,12.26,0.0,0.0,12.26
Chetan Sakariya,2022,66.0,84,3,3,0,0,21,5,3,5,0,0,11.0,7.64,22.0,28.0,0.59,22.0,12.98,0.0,0.0,12.98
Chetanya Nanda,2009,48.0,57,2,3,0,0,14,1,2,2,0,0,8.0,7.12,24.0,28.5,0.59,16.0,9.44,0.0,0.0,9.44
Chris Gayle,2009,113.0,144,1,7,0,0,34,7,4,6,0,0,18.5,7.78,113.0,144.0,0.11,16.14,1.78,0.0,0.0,1.78
Chris Gayle,2010,96.0,152,4,6,0,0,30,15,4,6,0,0,16.0,9.5,24.0,38.0,0.44,16.0,7.04,0.0,0.0,7.04
Chris Gayle,2011,216.0,244,8,12,0,0,88,12,10,7,2,0,36.0,6.78,27.0,30.5,0.55,18.0,9.9,0.0,0.0,9.9
Chris Gayle,2012,28.0,66,0,3,0,0,6,7,4,2,0,0,4.4,15.0,0.0,0.0,0.0,9.33,0.0,0.0,0.0,0.0
Chris Gayle,2013,24.0,40,3,4,0,0,11,5,2,1,0,0,4.0,10.0,8.0,13.33,1.25,6.0,7.5,0.0,0.0,7.5
Chris Gayle,2015,12.0,15,0,1,0,0,4,0,1,1,0,0,2.0,7.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Chris Gayle,2016,60.0,63,2,4,0,0,23,3,2,4,1,0,10.0,6.3,30.0,31.5,0.53,15.0,7.95,0.0,0.0,7.95
Chris Gayle,2020,5.0,5,0,1,0,0,0,0,0,0,0,0,0.5,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Chris Green,2020,17.0,24,0,1,0,0,6,4,0,0,0,0,2.5,9.6,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
Chris Jordan,2016,168.0,258,11,9,1,0,54,22,9,11,2,0,28.0,9.21,15.27,23.45,0.71,18.67,13.26,0.11,0.0,13.99
Chris Jordan,2017,6.0,9,1,1,0,0,3,0,1,1,0,0,1.0,9.0,6.0,9.0,1.85,6.0,11.1,0.0,0.0,11.1
Chris Jordan,2018,24.0,31,0,1,0,0,11,2,2,1,0,0,4.0,7.75,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Chris Jordan,2020,189.0,304,9,9,0,0,62,27,12,12,1,0,31.3,9.71,21.0,33.78,0.49,21.0,10.29,0.0,0.0,10.29
Chris Jordan,2021,72.0,96,4,4,0,0,27,11,2,2,0,0,12.0,8.0,18.0,24.0,0.69,18.0,12.42,0.0,0.0,12.42
Chris Jordan,2022,77.0,135,2,4,0,0,23,11,7,1,2,0,12.5,10.8,38.5,67.5,0.24,19.25,4.62,0.0,0.0,4.62
Chris Morris,2013,300.0,401,15,16,0,0,122,39,12,8,1,0,50.0,8.02,20.0,26.73,0.62,18.75,11.62,0.0,0.0,11.62
Chris Morris,2015,252.0,311,13,11,1,0,119,30,11,11,0,0,42.0,7.4,19.38,23.92,0.7,22.91,16.04,0.09,0.0,16.76
Chris Morris,2016,264.0,308,13,12,0,0,111,27,7,9,1,0,44.0,7.0,20.31,23.69,0.7,22.0,15.4,0.0,0.0,15.4
Chris Morris,2017,186.0,240,12,9,1,0,72,24,7,3,0,0,31.0,7.74,15.5,20.0,0.83,20.67,17.16,0.11,0.0,18.1
Chris Morris,2018,84.0,143,3,4,0,0,31,11,10,3,0,0,14.0,10.21,28.0,47.67,0.35,21.0,7.35,0.0,0.0,7.35
Chris Morris,2019,198.0,306,13,9,0,0,68,37,10,6,2,0,33.0,9.27,15.23,23.54,0.71,22.0,15.62,0.0,0.0,15.62
Chris Morris,2020,190.0,210,11,9,1,0,91,17,6,14,0,1,31.4,6.69,17.27,19.09,0.87,21.11,18.37,0.11,0.0,19.38
Chris Morris,2021,246.0,376,15,11,1,0,91,34,16,16,0,0,41.0,9.17,16.4,25.07,0.66,22.36,14.76,0.09,0.0,15.42
Chris Woakes,2017,264.0,386,17,13,0,0,93,38,14,14,0,0,44.0,8.77,15.53,22.71,0.73,20.31,14.83,0.0,0.0,14.83
Chris Woakes,2018,110.0,190,8,5,0,0,47,20,11,8,0,0,18.2,10.44,13.75,23.75,0.7,22.0,15.4,0.0,0.0,15.4
Chris Woakes,2021,66.0,82,5,3,0,0,33,10,3,0,1,0,11.0,7.45,13.2,16.4,1.02,22.0,22.44,0.0,0.0,22.44
Clint McKay,2012,42.0,60,1,2,0,0,14,8,1,0,0,0,7.0,8.57,42.0,60.0,0.28,21.0,5.88,0.0,0.0,5.88
Colin Munro,2016,12.0,15,0,2,0,0,5,1,1,0,0,0,2.0,7.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Colin de Grandhomme,2017,96.0,135,4,9,0,0,34,11,5,4,2,0,16.0,8.44,24.0,33.75,0.49,10.67,5.23,0.0,0.0,5.23
Colin de Grandhomme,2018,90.0,129,2,7,0,0,26,8,5,7,0,0,15.0,8.6,45.0,64.5,0.26,12.86,3.34,0.0,0.0,3.34
Colin de Grandhomme,2019,30.0,55,0,3,0,0,2,3,3,1,0,0,5.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
Corey Anderson,2014,108.0,184,4,9,0,0,39,26,5,6,0,0,18.0,10.22,27.0,46.0,0.36,12.0,4.32,0.0,0.0,4.32
Corey Anderson,2015,24.0,33,1,2,0,0,10,2,2,0,0,0,4.0,8.25,24.0,33.0,0.51,12.0,6.12,0.0,0.0,6.12
Corey Anderson,2017,113.0,186,3,8,0,0,21,13,8,8,0,0,18.5,10.05,37.67,62.0,0.26,14.12,3.67,0.0,0.0,3.67
Corey Anderson,2018,52.0,115,3,3,0,0,16,11,8,4,0,0,8.4,13.69,17.33,38.33,0.42,17.33,7.28,0.0,0.0,7.28
D'Arcy Short,2018,18.0,19,1,2,0,0,8,1,1,0,0,0,3.0,6.33,18.0,19.0,0.88,9.0,7.92,0.0,0.0,7.92
Dale Steyn,2008,228.0,252,10,10,0,0,123,29,5,17,2,0,38.0,6.63,22.8,25.2,0.66,22.8,15.05,0.0,0.0,15.05
Dale Steyn,2009,54.0,62,2,3,0,0,27,4,3,5,0,0,9.0,6.89,27.0,31.0,0.54,18.0,9.72,0.0,0.0,9.72
Dale Steyn,2010,354.0,406,15,15,0,0,171,45,6,28,0,1,59.0,6.88,23.6,27.07,0.62,23.6,14.63,0.0,0.0,14.63
Dale Steyn,2011,273.0,299,14,12,0,0,139,41,3,9,4,1,45.3,6.6,19.5,21.36,0.78,22.75,17.74,0.0,0.0,17.74
Dale Steyn,2012,280.0,285,18,12,0,0,143,35,2,8,1,2,46.4,6.14,15.56,15.83,1.05,23.33,24.5,0.0,0.0,24.5
Dale Steyn,2013,407.0,384,19,17,0,0,219,38,6,12,0,3,67.5,5.69,21.42,20.21,0.82,23.94,19.63,0.0,0.0,19.63
Dale Steyn,2014,336.0,431,11,14,0,0,154,46,16,6,0,0,56.0,7.7,30.55,39.18,0.43,24.0,10.32,0.0,0.0,10.32
Dale Steyn,2015,114.0,170,3,6,0,0,39,23,3,2,0,0,19.0,8.95,38.0,56.67,0.29,19.0,5.51,0.0,0.0,5.51
Dale Steyn,2016,12.0,17,0,1,0,0,5,2,0,1,0,0,2.0,8.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
